Timestamp,bp_discharge,bp_discharge+1,bp_discharge+2,bp_discharge+3,bp_discharge+4,bp_discharge+5,bp_discharge+6,bp_discharge+7,bp_discharge+8,bp_discharge+9,bp_discharge+10,bp_discharge+11,bp_discharge+12,bp_discharge+13,bp_discharge+14,bp_discharge+15,bp_discharge+16,bp_discharge+17,bp_discharge+18,bp_discharge+19,bp_discharge+20,bp_discharge+21,bp_discharge+22,bp_discharge+23,bp_discharge+24,bp_discharge+25,bp_discharge+26,bp_discharge+27,bp_discharge+28,bp_discharge+29,bp_discharge+30,bp_discharge+31,bp_discharge+32,bp_discharge+33,bp_discharge+34,bp_discharge+35,bp_discharge+36,bp_discharge+37,bp_discharge+38,bp_discharge+39
12/15/2016,1.168,1.584,0.899,0.824,0.751,0.825,0.844,0.701,0.804,0.71,0.651,0.603,0.565,0.539,0.513,0.485,0.465,0.496,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356
12/16/2016,1.584,0.899,0.824,0.751,0.825,0.844,0.701,0.804,0.71,0.651,0.603,0.565,0.539,0.513,0.485,0.465,0.496,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368
12/17/2016,0.899,0.824,0.751,0.825,0.844,0.701,0.804,0.71,0.651,0.603,0.565,0.539,0.513,0.485,0.465,0.496,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354
12/18/2016,0.824,0.751,0.825,0.844,0.701,0.804,0.71,0.651,0.603,0.565,0.539,0.513,0.485,0.465,0.496,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646
12/19/2016,0.751,0.825,0.844,0.701,0.804,0.71,0.651,0.603,0.565,0.539,0.513,0.485,0.465,0.496,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11
12/20/2016,0.825,0.844,0.701,0.804,0.71,0.651,0.603,0.565,0.539,0.513,0.485,0.465,0.496,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989
12/21/2016,0.844,0.701,0.804,0.71,0.651,0.603,0.565,0.539,0.513,0.485,0.465,0.496,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94
12/22/2016,0.701,0.804,0.71,0.651,0.603,0.565,0.539,0.513,0.485,0.465,0.496,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25
12/23/2016,0.804,0.71,0.651,0.603,0.565,0.539,0.513,0.485,0.465,0.496,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649
12/24/2016,0.71,0.651,0.603,0.565,0.539,0.513,0.485,0.465,0.496,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384
12/25/2016,0.651,0.603,0.565,0.539,0.513,0.485,0.465,0.496,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553
12/26/2016,0.603,0.565,0.539,0.513,0.485,0.465,0.496,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677
12/27/2016,0.565,0.539,0.513,0.485,0.465,0.496,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53
12/28/2016,0.539,0.513,0.485,0.465,0.496,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317
12/29/2016,0.513,0.485,0.465,0.496,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523
12/30/2016,0.485,0.465,0.496,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742
12/31/2016,0.465,0.496,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465
1/1/2017,0.496,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458
1/2/2017,0.432,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268
1/3/2017,0.405,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093
1/4/2017,0.389,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992
1/5/2017,0.37,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095
1/6/2017,1.287,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25
1/7/2017,0.777,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299
1/8/2017,0.64,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151
1/9/2017,0.66,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236
1/10/2017,0.595,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49
1/11/2017,0.546,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145
1/12/2017,0.571,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04
1/13/2017,0.548,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958
1/14/2017,0.518,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887
1/15/2017,0.493,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853
1/16/2017,0.465,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757
1/17/2017,0.446,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748
1/18/2017,0.429,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879
1/19/2017,0.406,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887
1/20/2017,0.39,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705
1/21/2017,0.376,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681
1/22/2017,0.364,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72
1/23/2017,0.356,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405
1/24/2017,0.368,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602
1/25/2017,0.354,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9
1/26/2017,0.646,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596
1/27/2017,2.11,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472
1/28/2017,0.989,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343
1/29/2017,0.94,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177
1/30/2017,1.25,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098
1/31/2017,1.649,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048
2/1/2017,1.384,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015
2/2/2017,2.553,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857
2/3/2017,1.677,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776
2/4/2017,1.53,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717
2/5/2017,1.317,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683
2/6/2017,2.523,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631
2/7/2017,1.742,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592
2/8/2017,1.465,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558
2/9/2017,1.458,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551
2/10/2017,1.268,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528
2/11/2017,1.093,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771
2/12/2017,0.992,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577
2/13/2017,1.095,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488
2/14/2017,2.25,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452
2/15/2017,1.299,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43
2/16/2017,1.151,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43,0.407
2/17/2017,1.236,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43,0.407,0.403
2/18/2017,1.49,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43,0.407,0.403,0.459
2/19/2017,1.145,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43,0.407,0.403,0.459,0.508
2/20/2017,1.04,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43,0.407,0.403,0.459,0.508,0.923
2/21/2017,0.958,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43,0.407,0.403,0.459,0.508,0.923,0.548
2/22/2017,0.887,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43,0.407,0.403,0.459,0.508,0.923,0.548,0.482
2/23/2017,0.853,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43,0.407,0.403,0.459,0.508,0.923,0.548,0.482,0.551
2/24/2017,0.757,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43,0.407,0.403,0.459,0.508,0.923,0.548,0.482,0.551,0.505
2/25/2017,0.748,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43,0.407,0.403,0.459,0.508,0.923,0.548,0.482,0.551,0.505,0.463
2/26/2017,0.879,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43,0.407,0.403,0.459,0.508,0.923,0.548,0.482,0.551,0.505,0.463,0.446
2/27/2017,0.887,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43,0.407,0.403,0.459,0.508,0.923,0.548,0.482,0.551,0.505,0.463,0.446,0.431
2/28/2017,0.705,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43,0.407,0.403,0.459,0.508,0.923,0.548,0.482,0.551,0.505,0.463,0.446,0.431,0.419
3/1/2017,0.681,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43,0.407,0.403,0.459,0.508,0.923,0.548,0.482,0.551,0.505,0.463,0.446,0.431,0.419,0.402
3/2/2017,0.72,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43,0.407,0.403,0.459,0.508,0.923,0.548,0.482,0.551,0.505,0.463,0.446,0.431,0.419,0.402,0.38
3/3/2017,3.405,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43,0.407,0.403,0.459,0.508,0.923,0.548,0.482,0.551,0.505,0.463,0.446,0.431,0.419,0.402,0.38,0.368
3/4/2017,1.602,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43,0.407,0.403,0.459,0.508,0.923,0.548,0.482,0.551,0.505,0.463,0.446,0.431,0.419,0.402,0.38,0.368,0.362
3/5/2017,1.9,1.596,1.472,1.343,1.177,1.098,1.048,1.015,0.857,0.776,0.717,0.683,0.631,0.592,0.558,0.551,0.528,0.771,0.577,0.488,0.452,0.43,0.407,0.403,0.459,0.508,0.923,0.548,0.482,0.551,0.505,0.463,0.446,0.431,0.419,0.402,0.38,0.368,0.362,0.35
